high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
frustrated,exasperated,17.6,-1,negative_emotions,0.4163535747494529,0.3745537629663721,0.3109013768859567,0.19884197344596038,0.19320753510308517,0.17683555573951049,0.16831417160528056,0.16795765722460998,0.17641154195821251,0.16568453985463724,0.16377836188349126,0.15391148232826476,0.15387150303145256,0.1556683283512928,0.1419595659309364,0.123797980462921,0.1215051449529302,0.11971761701159109,0.1163543685959241,0.11172480157268481,0.09906177874443589,0.09155289655438881,0.09649050941584658,0.09341285006718497,0.1046467023134929,0.11087733833414021,0.10737419637935533,0.11107728250922763,0.11827753673553898,0.10969556967945246,0.07595677512628426,0.06202520158102741
weak,feeble,56.16,-1,physical_states,0.4219817196408546,0.42337843602745134,0.36504355211542716,0.25676451688779467,0.240921655136883,0.2373091823813075,0.24476659548548635,0.245742299662417,0.2545466233865117,0.25035916641971073,0.26076962190466024,0.2622890206253144,0.2600440285037759,0.2699173406749382,0.27038802160113506,0.252710543204697,0.23956716330113959,0.22295979310779973,0.22612214653249013,0.20584075699722995,0.1714987408525364,0.1680233933219044,0.1734206337497861,0.19125540432795182,0.20265542176128515,0.21779739858485153,0.20561353764455131,0.21035748051466452,0.22060699626495267,0.21143096042906884,0.1762354052408365,0.1400801168548516
lazy,indolent,47.41,-1,personality_traits,0.43781882749029694,0.4307381563564894,0.4055533873645869,0.3326392607500055,0.30567354247953504,0.30151293634943155,0.304817864177974,0.335525652583034,0.3113153281349763,0.3017593273234249,0.3080480737663148,0.3190529031895949,0.3231262547439324,0.3110901583760707,0.3102553156408442,0.294131311122238,0.27760193765622765,0.2616241085895341,0.24364783987684968,0.21648588553897827,0.1878081557373572,0.20602751553391735,0.21044566502891077,0.21905288272027423,0.24643300409922092,0.24717856276287906,0.2531319424326181,0.2744087291587227,0.2792136345220195,0.26890055954929515,0.24770506247664792,0.19126078967097793
embarrassed,mortified,11.93,-1,social_emotions,0.3882610349743859,0.3704438503960442,0.3525727907684283,0.257578616786884,0.22973443932641452,0.21512014872071517,0.21312493504818858,0.21867989399919613,0.2096556466099828,0.19970253978598831,0.1967554764120575,0.1862336411861318,0.19307291595381276,0.17833253293581197,0.18628130431288337,0.178991053313115,0.16982615646423802,0.16393866022371514,0.16296187405690288,0.14875332180056267,0.12071414602292856,0.11238282390293783,0.11472480759402465,0.11487321629817906,0.11725577540999821,0.12351266668855908,0.12267701573816864,0.13058102933260202,0.12858717711387574,0.12099591456875192,0.08595453999106772,0.06632120439969019
energetic,vivacious,20.67,-1,physical_states,0.4022085640195355,0.4131215858794499,0.39785151137886743,0.3661065671955132,0.3635227294675552,0.3372517717808703,0.34834014383169065,0.35784483940659506,0.3612786281514373,0.35988259716156945,0.35799331637579224,0.36297523596686876,0.3644860961904053,0.3717142173108381,0.35823144339405655,0.37472571103427754,0.36057964150417954,0.33580444758772077,0.3335385519547417,0.3014588512086034,0.2901111898409239,0.30553830000103854,0.32249588481098246,0.32125826896815535,0.3440854583463504,0.35846190575416204,0.3641209938239576,0.3622930559114236,0.34181893325410484,0.3241070285035222,0.2959829634661941,0.2624993474130016
upset,distraught,21.44,-1,negative_emotions,0.4249478914891188,0.39820727973417347,0.37004062290494677,0.23517131753444684,0.22150991545598792,0.20689279351551856,0.1942932009483151,0.2011547639966969,0.20006111725898656,0.19782199673580225,0.1956535185565601,0.2055046472285795,0.20465163454231577,0.21025722215992737,0.20800180404194946,0.20716145887182824,0.19300571796812374,0.1815692739905625,0.18699755595549836,0.16152690932857625,0.14604779476188562,0.13092775636727302,0.1304925363414505,0.13320422407423782,0.13123751942384876,0.13750577423292787,0.13951208477589003,0.13449182593872416,0.138721301064532,0.12896052301927743,0.09090706831569115,0.08410813531621347
worried,apprehensive,21.81,-1,negative_emotions,0.3906580994306765,0.3301222950913052,0.293798878581906,0.21396948034733054,0.19866747831804707,0.19108394329694117,0.1890430440480243,0.1990149372612965,0.2027390669981856,0.19850231076622601,0.19593997488011766,0.19983703390861676,0.18823722504395607,0.18583212907659877,0.19772301730209635,0.19130765211231227,0.1838434794187278,0.17459155946796304,0.16846650672574598,0.15467314291677406,0.12941925807015903,0.1272583322401162,0.13550424264327893,0.1466483962779288,0.16203604650695108,0.1635586741298385,0.17635165386646207,0.16382060083614758,0.16300917237232693,0.15827977771589508,0.11935712512266675,0.11662998038167036
awkward,discomfited,273.8,-1,social_emotions,0.44878500443313535,0.43489613025088847,0.41182339078839236,0.31644356535441864,0.3062418195782499,0.2924870310999749,0.2820179600472983,0.2774325623688869,0.2537019138934322,0.24005768087905574,0.24603448357563662,0.24435754531909942,0.24753082706966084,0.23525198982283752,0.2321180061816756,0.2159254617099602,0.21134162004625534,0.2006666334624252,0.19130235028195103,0.17625380231157312,0.14184194905814984,0.13344018806256008,0.14093826760285433,0.14342015898668653,0.14926895999117362,0.15376966430548022,0.15600467373084692,0.16764314977358385,0.1558670614189342,0.16240440569426856,0.12403491597698804,0.1052212824591034
interested,intrigued,22.46,-1,cognitive_states,0.30923461117675205,0.23020685603733992,0.23496366648390804,0.17028169054544884,0.169745439814297,0.16330522403751568,0.16485364530657182,0.16641164471190328,0.17336405325331494,0.17491232095446207,0.16839721261725266,0.16807820731624806,0.17172777953355647,0.1471827076270158,0.14338961118544596,0.14463256249693113,0.13764928065256593,0.132182547433557,0.12875524247984732,0.12567682777155267,0.10121714659534553,0.09167638548237408,0.09525288353053887,0.09593217698290735,0.11086433427977208,0.13429489762907232,0.14139933870714666,0.14221642737258297,0.14204530357704562,0.14426483001323018,0.10408401003531896,0.0871843047237855
really,remarkably,118.26,-1,intensity,0.38141733793215216,0.37047506960998855,0.3796000849155385,0.34027015697572094,0.32807802549561704,0.3342103822646505,0.34176942718604975,0.3644505109865178,0.37364653307555584,0.3719690950333941,0.35273691871987034,0.36756172821660266,0.3713501974464446,0.37668975210941746,0.37544197689323083,0.3698736737206618,0.3750067986338736,0.35321505297133743,0.3404120640879734,0.3389013558899122,0.30212491659091606,0.28417684809016475,0.2581641898691836,0.2561312398083727,0.2571915482547785,0.2594608119985805,0.2694628001006848,0.27637520800314874,0.2836940182140945,0.2736837820968969,0.2550727133227714,0.21121393336608293
shy,diffident,105.64,-1,personality_traits,0.41110437843507375,0.4350417813125651,0.4035302919825827,0.2940623999746792,0.27231509938115894,0.24205845183723051,0.23439233316626287,0.22719960745560763,0.2181766670503607,0.20454012190049525,0.21168789436105515,0.21766836968472472,0.21908912462113933,0.20968569072551402,0.2089228514785993,0.18740937799407886,0.17254426621749588,0.1692748242827777,0.16405458594520178,0.15073993004650477,0.1285364334641778,0.13118462125124541,0.13754799452634064,0.1405379283777663,0.1385090232469602,0.1400391813646344,0.14962529446996845,0.1616606045184894,0.1669108110917515,0.15060430792202115,0.111334858480544,0.09468444520306947
ashamed,abashed,58.71,-1,social_emotions,0.41783050979564484,0.41476919692448955,0.39647870572415317,0.3045915109791736,0.2944210282127442,0.27843931670991556,0.27992862409225766,0.2732304166317223,0.2724700320709713,0.25718354392759346,0.26351409355246436,0.24326262328873266,0.2377796349638672,0.23787335436277932,0.2379309640302417,0.232484667044574,0.21284954462608358,0.21538479508720718,0.1972727472718958,0.18013312644474247,0.15052595666043156,0.14261973581176762,0.14459971825315743,0.14501690965589736,0.15386873189391187,0.1544000569197411,0.16391437978431203,0.1623427130005453,0.15937022067364642,0.1663071938498359,0.11492570131563778,0.09714169929403277
bold,audacious,27.22,-1,personality_traits,0.397151718208478,0.3887307018159341,0.36308256089714225,0.27695302095126517,0.2467810979011958,0.2301976622991908,0.22737929699319018,0.22346825348612545,0.21353871948597367,0.2116487946515232,0.21211329795054057,0.2055882043267302,0.20438421910375038,0.19404552403564562,0.18627994569631892,0.18538379430995194,0.17484115868276975,0.16795692725478462,0.1531452670788101,0.14567009324515295,0.12326225815423075,0.13412943361349633,0.12639222951906104,0.1308904890822158,0.13484634517518634,0.13603496690042,0.1350296985633545,0.1319749663484303,0.13391453188996738,0.13130462186344816,0.11432233685433438,0.08880360181963762
