high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15
salt,sodium chloride,98.47,1.993,chemistry,0.3487780068290722,0.3861167653840114,0.4017527587637667,0.3734733152738583,0.37323843658092304,0.342101635433644,0.3541165394116957,0.3402838957786144,0.33068583118874595,0.3275949901430054,0.3006364049287099,0.29566981098861517,0.2733992543221364,0.274037964524675,0.28572883822128814,0.24781719483868828
DNA,deoxyribonucleic acid,406.32,2.609,biology,0.4107585975273046,0.43840083287908804,0.4421244207252203,0.3969596309260824,0.3507610715320594,0.31934850329534437,0.32053344123025784,0.31615910621252086,0.30916097574872214,0.29549043932725716,0.2653594903092924,0.2830721209443076,0.2528449562823189,0.19191693186324593,0.1936224270846722,0.1556977353651114
climate,atmospheric conditions,231.34,2.364,earth_science,0.3736018751430028,0.39721739354762364,0.40586003769461787,0.38012257881844597,0.35549634927096874,0.34439425455902206,0.3555741608499353,0.36531608663499543,0.3640203315686337,0.33453120649728674,0.32458911367268806,0.319024097236572,0.27931222976186865,0.26463427635221026,0.28541392744585564,0.23950479448857695
lightning,electrical discharge,130.74,2.116,phenomena,0.41947222116482974,0.42070045933046074,0.42796859389272923,0.4132274853270523,0.4091221794366632,0.40941004089676936,0.4234359863272552,0.4117456226025891,0.4100226153076575,0.3842211564142547,0.35735667045869574,0.3448387232614014,0.3085781135135823,0.30789623419214246,0.3169113176678896,0.26024212724610024
galaxy,stellar system,323.52,2.51,astronomy,0.3793065773686128,0.4015172039905485,0.39867511510706377,0.37099307127085934,0.3430987139534091,0.34753082744509545,0.3476758450785157,0.35526238643990293,0.35067850184812405,0.3285787434193693,0.2936056020700137,0.2654190232623519,0.2383705786460092,0.19634731512573061,0.18676063772258378,0.14042548594394846
lung,pulmonary organ,25967.04,4.414,anatomy,0.3632070885658268,0.40216484689689946,0.3975272069899486,0.3865677332929093,0.3747457860011828,0.39287193467687176,0.40093224592318427,0.39534248946351747,0.40459769668233075,0.3857979562006205,0.340889670815079,0.35125927578761135,0.30635923872817694,0.30448392139762176,0.28889749697927314,0.2752792008359134
volcano,volcanic vent,541.27,2.733,earth_science,0.36321641047150266,0.37578744879807247,0.3710382283629477,0.3385578279208199,0.37996674074840664,0.3593772493967659,0.35990877755303896,0.37710100085751164,0.3701889007207261,0.3523916903749544,0.3256050356593527,0.2902130674822962,0.24401350777016137,0.205539445693556,0.20676900661643374,0.148050740382378
bone,skeletal structure,407.2,2.61,anatomy,0.3768812551381562,0.4040431998313323,0.3946761444438859,0.3630858394354294,0.38576805408931336,0.40373114961227974,0.4257648663473255,0.41180515175320676,0.40941294341706214,0.3962098178422643,0.37806904269596703,0.36708042221851134,0.3436867295063475,0.3247800748644939,0.34659147185958306,0.303210231220414
orbit,orbital path,414.75,2.618,astronomy,0.3541912451129814,0.36260427576904575,0.3719171336477698,0.32592876926670306,0.3481200922493688,0.33915244741863915,0.3517864032616939,0.3595734621400585,0.3524483134399602,0.3265190097475761,0.30506571339695676,0.2911143605240949,0.26438775282533633,0.2578973513007653,0.26008768268066984,0.22432985790263843
electricity,electrical current,68.39,1.835,physics,0.38945366765722345,0.3750744907395018,0.3669529750356454,0.32318300884488205,0.3056716974890915,0.3078838391658544,0.30290975727388547,0.308215990961349,0.30715894066656474,0.29866636198157004,0.258464691992464,0.24040934372351824,0.21477068985714448,0.19882093103065307,0.19763167260629907,0.14434481874887403
