condition,layer,n_ablated,ablate_layers,dataset,frequency_auroc,frequency_auroc_std,frequency_accuracy,semantic_auroc,semantic_auroc_std,semantic_accuracy,cosine_dist,euclidean_dist
random_5pct_seed3,6,2045,"11,12,13,14,15",emotion,0.9780718336483932,0.007232940064162188,0.9347826086956521,0.963904226712615,0.01700352601760568,0.7554347826086957,0.06518419706613832,0.8277750611305237
random_5pct_seed3,7,2045,"11,12,13,14,15",emotion,0.9765595463137997,0.007984390201112584,0.9391304347826088,0.9702420112781954,0.01297583165189563,0.7445652173913044,0.059238200023692955,0.8209770321846008
random_5pct_seed3,8,2045,"11,12,13,14,15",emotion,0.9792060491493384,0.00560771152143338,0.9521739130434783,0.9681009163533835,0.013933776418277147,0.7554347826086956,0.04401525932208539,0.8461008667945862
random_5pct_seed3,9,2045,"11,12,13,14,15",emotion,0.9795841209829866,0.004691748070317906,0.9260869565217392,0.9639704730576442,0.017054338213593628,0.7336956521739131,0.041334214702691496,0.8692182898521423
random_5pct_seed3,10,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.007272356923127168,0.9217391304347826,0.9555673036758563,0.024564740012216278,0.7228260869565217,0.05401096058541399,1.0288944244384766
random_5pct_seed3,11,2045,"11,12,13,14,15",emotion,0.9818525519848771,0.0028292305382033615,0.9304347826086957,0.9470577485380116,0.0355221370049868,0.6956521739130435,0.04987474623157029,1.0902777910232544
random_5pct_seed3,12,2045,"11,12,13,14,15",emotion,0.9799621928166351,0.0009260830785569489,0.9260869565217391,0.9355710239139515,0.044874514384380934,0.717391304347826,0.048831793530984546,1.1907892227172852
random_5pct_seed3,13,2045,"11,12,13,14,15",emotion,0.975803402646503,0.006025473516260586,0.9130434782608695,0.918328373015873,0.05021919985762273,0.6739130434782609,0.04292740765333458,1.2847681045532227
random_5pct_seed3,14,2045,"11,12,13,14,15",emotion,0.964461247637051,0.014115806958483502,0.8652173913043478,0.9099248772974102,0.05347382258454849,0.6630434782608696,0.030094718868107218,1.3315892219543457
random_5pct_seed3,15,2045,"11,12,13,14,15",emotion,0.9304347826086957,0.03285964096429602,0.8347826086956521,0.8942992246240602,0.047499266842539155,0.657608695652174,0.004940747919855992,1.7051575183868408
random_5pct_seed4,0,2045,"11,12,13,14,15",emotion,0.9716446124763705,0.011151516978262879,0.9304347826086955,0.9320498511904761,0.026491605929006002,0.6358695652173914,0.1585475337723775,0.9354777932167053
random_5pct_seed4,1,2045,"11,12,13,14,15",emotion,0.9742911153119092,0.010799891763391887,0.9130434782608695,0.9435682304720133,0.027752338342758295,0.6467391304347826,0.140446353827282,0.8604445457458496
random_5pct_seed4,2,2045,"11,12,13,14,15",emotion,0.975803402646503,0.006909514889412871,0.917391304347826,0.9666722143901421,0.01504281277712539,0.7336956521739131,0.10406266056491786,0.8520116806030273
random_5pct_seed4,3,2045,"11,12,13,14,15",emotion,0.9758034026465028,0.008055680813861042,0.9217391304347826,0.9679850668337511,0.015116488401560393,0.7663043478260869,0.09625433377413528,0.7937939763069153
random_5pct_seed4,4,2045,"11,12,13,14,15",emotion,0.9814744801512287,0.006909514889412917,0.9217391304347826,0.9609162881161237,0.018710199558709974,0.7663043478260869,0.07220342293493698,0.7928792834281921
random_5pct_seed4,5,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.008621364272961321,0.9304347826086957,0.9647324691938179,0.016508087682972197,0.7717391304347825,0.07167250901528399,0.7910804748535156
